ZINC02848713,O=C(c1ccccc1O)N/N=C/c1ccc(cc1)/C=N/NC(=O)c1ccccc1O
ZINC02848864,CCCCOC(=O)Sc1nc2c(o1)cccc2
ZINC02852414,Clc1ccccc1N1CCN(CC1)S(=O)(=O)c1ccc(cc1)C(C)(C)C
ZINC02857809,[O-]C(=O)[C@H](NS(=O)(=O)c1ccc(cc1)c1ccccc1)Cc1c[nH]c2c1cccc2
ZINC02860380,O=C(C(=O)NCc1ccccc1)Nc1ccccc1Cl
ZINC02861537,Clc1cccc(c1)S(=O)(=O)NCc1ccc(cc1)C(=O)N1CCCC1
ZINC02863466,O=C1CC(C)(C)CC2=C1[C@@](C(=O)N2c1ccccc1)(c1c(C)[nH]n(c1=O)c1ccccc1)C(F)(F)F
ZINC02863467,O=C1CC(C)(C)CC2=C1[C@](C(=O)N2c1ccccc1)(c1c(C)[nH]n(c1=O)c1ccccc1)C(F)(F)F
ZINC02864099,O=S(=O)(c1ccccc1)NCCc1ccc(cc1)S(=O)(=O)N
ZINC02867405,CC[C@@]1(C(=O)NC(=O)N=C1[O-])c1ccc(cc1)c1ccccc1
ZINC02868930,Cn1cccc1C[NH2+]Cc1ccccc1
ZINC02870217,CCCCOC(=O)c1ccc(cc1)NCCC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC02872412,CCOc1ccc(cc1)NC(=S)NCCCn1c[nH+]cc1
ZINC02872521,COc1ccc(cc1OC)C(=O)Nc1sc2c(c1C(=O)N)CCC2
ZINC02873162,O=C(C(=O)c1c([nH]c2c1cccc2)c1ccccc1)N1CCCC1
ZINC02873929,Clc1ccc(cc1)CCNC(=O)C(=O)c1c[nH]c2c1cccc2
ZINC02874023,CCn1c2ccc(cc2c2c1cccc2)NC(=O)C(F)(F)F
ZINC02878869,COc1ccc(cc1)N1C(=S)NC(=O)/C(=C\c2ccc(o2)I)/C1=O
ZINC02878998,COC(=O)c1ccccc1NC(=O)Cc1cccc2c1cccc2
ZINC02879523,CCN(C(=O)C(=O)c1c([nH]c2c1cccc2)c1ccccc1)CC
ZINC02880812,C[C@@H](C[NH2+]CCOc1ccccc1c1ccccc1)O
ZINC02880813,C[C@H](C[NH2+]CCOc1ccccc1c1ccccc1)O
ZINC02882071,COc1ccccc1c1noc(n1)c1ccccc1
ZINC02882943,OCCCNC(=O)NC12CC3CC(C2)CC(C1)C3
ZINC02884084,COc1ccc(cc1Br)C(=O)Nc1ccc(cc1)c1nc2c([nH]1)cccc2
ZINC02888883,Brc1ccc(s1)S(=O)(=O)[N-]c1cccc2c1nccc2
ZINC02889426,Clc1ccc(cc1)C(=O)Nc1snc(n1)c1ccccc1
ZINC02889428,O=C(c1ccccc1)Nc1snc(n1)c1ccccc1
ZINC02890656,O=C(Nc1ccc(c(c1)Cl)Cl)NCCc1ccc(cc1)S(=O)(=O)N
ZINC02892122,S=C1S/C(=C\c2ccc(c(c2)O)O)/C(=O)N1c1ccccc1
ZINC02893312,Nc1ccc(cc1)Sc1cccc(c1)S(=O)(=O)c1cccc(c1)Sc1ccc(cc1)N
ZINC02894260,O=C(Nc1ccccc1)NNC(=O)c1cc(cc(c1Br)[N+](=O)[O-])[N+](=O)[O-]
ZINC02895814,CCCCN1C(=O)[C@@H]2N(C1=O)[C@@H](c1ccccc1OC)c1c(C2)c2ccccc2[nH]1
ZINC02895827,CCc1cc(c(s1)S)/C=[NH+]/CC/[NH+]=C/c1cc(sc1S)CC
ZINC02900976,Clc1ccc(cc1)c1csc(n1)Nc1cccc(c1)C(F)(F)F
ZINC02906253,Clc1cccc(c1)NC(=O)[C@@H]1CN(C(=O)C1)c1ccccc1
ZINC02914165,CSc1cccc(c1)N/C=C/1\C(=O)Nc2c1cccc2
ZINC02915127,[O-]C(=O)CN1C(=S)S/C(=C/c2ccc(o2)c2cccc(c2)C(=O)[O-])/C1=O
ZINC02921281,[O-]C(=O)c1ccc(cc1)c1nc(c([nH]1)c1ccc(cc1)c1ccccc1)c1ccc(cc1)c1ccccc1
ZINC02924604,[O-]C(=O)Cc1cc(=O)oc2c1ccc1c2cccc1
ZINC02935797,O=C(c1ccc2c(c1)C(=O)N(C2=O)Cc1ccc(cc1)C(=O)[O-])c1ccc2c(c1)C(=O)N(C2=O)Cc1ccc(cc1)C(=O)[O-]
ZINC02939076,Oc1ccc(cc1)/C=C/1\C(=O)Nc2c1cccc2
ZINC02940388,O=C(CCC(=O)Nc1cccc(c1)C)N/N=C/c1cc(Cl)ccc1O
ZINC02940598,O=C(CCS(=O)(=O)c1ccc(cc1)Br)NCCc1ccc(cc1)S(=O)(=O)N
ZINC02944777,O=C1Nc2c(C1=O)cc(cc2)S(=O)(=O)N1CCCC1
ZINC02944779,O=C1Nc2c(C1=O)cc(cc2)S(=O)(=O)N1CCCCC1
ZINC02950199,CCCCOc1ccc2c(c1)oc(=O)cc2
ZINC02955579,[O-]C(=O)CNC(=O)/C(=C\c1cccc(c1)Br)/NC(=O)c1ccco1
ZINC02965966,CCN(C(=O)CN(S(=O)(=O)c1ccc(cc1)C)c1ccc(cc1)C)CC
ZINC02967488,Clc1cccc(c1)c1ccc(o1)/C=C/1\SC(=S)N(C1=O)CCS(=O)(=O)[O-]
ZINC02968902,N
ZINC02976359,[S-]c1nnc(s1)Sc1ccc(cc1[N+](=O)[O-])S(=O)(=O)C(F)(F)F
ZINC02977764,COc1ccc(cc1)OCCOc1ccc(cc1)C=C1C(=O)NC(=O)NC1=O
ZINC02981476,O=C1N=C(S/C/1=C\c1c2ccccc2cc2c1cccc2)c1ccccc1
ZINC02983154,C[C@@H](C(=O)[O-])NC(=O)[C@@H](NC(=O)c1ccccc1)Cc1ccccc1
ZINC02989649,O=C(c1ccccc1O)NCCCc1ccccc1
ZINC02990484,OCC[NH2+]Cc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C
ZINC02992723,O=C1NC(=O)/C(=C/c2ccc(cc2)OCCOc2ccc(cc2)[N+](=O)[O-])/C(=N1)[O-]
ZINC02994534,O=c1oc2cc(ccc2c(c1C)C)OS(=O)(=O)C
ZINC02997374,Cc1ccc(cc1)OCCOc1cccc(c1)/C=C\1/C(=O)NC(=O)N=C1[O-]
ZINC03002717,Fc1ccc(cc1)CN1C(=O)S/C(=C\c2ccc(cc2)OCc2ccccc2)/C1=O
ZINC03029861,N=C1NC(=O)/C(=C/c2ccc(c(c2)O)O)/S1
ZINC03044021,[O-]C(=O)CN1C(=S)S/C(=C\c2ccc(o2)c2ccc(cc2)I)/C1=O
ZINC03044367,Clc1ccc(c(c1)Cl)c1ccc(o1)/C=C/1\SC(=S)N(C1=O)C
ZINC03044941,CCOc1ccc(cc1)c1nc2ccccc2c(c1)C(=O)N1CCN(CC1)c1cccc[nH+]1
ZINC03045392,ClCN1C(=O)c2c(S1(=O)=O)cccc2
ZINC03048056,Cc1ccc(cc1)NNC(=O)c1ccccc1
ZINC03056377,N
ZINC03065515,O=C(c1ccccn1)Nc1ccc(c(c1)Cl)Cl
ZINC03065713,CCCCCCc1ccc(cc1)C(=O)CC[NH+](C)C
ZINC03066699,OCCn1[nH]c2c(c1N)c(=O)[nH]c(=O)c2
ZINC03067703,O=C(OC(C)(C)C)N[C@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)Cc1ccccc1
ZINC03067704,O=C(OC(C)(C)C)N[C@@H](C(=O)N[C@H](C(=O)N)Cc1ccccc1)Cc1ccccc1
ZINC03067705,O=C(OC(C)(C)C)N[C@H](C(=O)N[C@@H](C(=O)N)Cc1ccccc1)Cc1ccccc1
ZINC03067706,O=C(OC(C)(C)C)N[C@@H](C(=O)N[C@@H](C(=O)N)Cc1ccccc1)Cc1ccccc1
ZINC03069974,COc1cccc(c1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])n1cccn1
ZINC03070330,[O-]C(=O)[C@@H](NC(=O)c1ccccc1Br)C
ZINC03073318,O[C@H]1[C@H](O)[C@@H](O[C@@H]1n1cnc2c1nc(N)[nH]c2=O)COP(=O)([O-])[O-]
ZINC03073566,NNC(=O)CNC(=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-]
ZINC03076473,Cc1ccc(cc1)N1C(=NC(=[NH+][C@@H]1c1ccccc1)N)N
ZINC03076474,Cc1ccc(cc1)N1C(=NC(=[NH+][C@H]1c1ccccc1)N)N
ZINC03079336,CC(=O)OCC[N+](C)(C)C
ZINC03079337,OCC[N+](C)(C)C
ZINC03079342,NC(=O)OCC[N+](C)(C)C
ZINC03080604,C1CC[NH2+][C@H](C1)[C@H]1COC(O1)(c1ccccc1)c1ccccc1
ZINC03080605,C1CC[NH2+][C@@H](C1)[C@@H]1COC(O1)(c1ccccc1)c1ccccc1
ZINC03080662,[O-][N+](=O)c1ccc(cc1)/C=C/C=C/C=C/c1ccc(cc1)[N+](=O)[O-]
ZINC03080663,Cc1ccc(cc1)c1cc(cc(c1[N+](=O)[O-])c1ccccc1)c1ccccc1
ZINC03083921,O=C(CCC(=O)Nc1cccc(c1)Cl)N/N=C/c1c2ccccc2cc2c1cccc2
ZINC03089782,CCOC(=O)[C@@H](NC(=O)c1ccccc1)Cc1ccccc1
ZINC03093383,CCCCCCOc1ccc(cc1)[C@H](C(=O)N)CC(=O)[O-]
ZINC03093384,CCCCCCOc1ccc(cc1)[C@@H](C(=O)N)CC(=O)[O-]
ZINC03097194,O=C1NC(=O)/C(=C/c2ccc(c(c2)[N+](=O)[O-])Sc2nc3c(s2)cc(cc3)[N+](=O)[O-])/C(=N1)[O-]
ZINC03098930,N
ZINC03099994,[O-]C(=O)c1ccc(cc1)C(=O)c1c2c(=O)n(c(=O)c2cc2c1c(=O)n(c2=O)c1ccc(c(c1)C)C)c1ccc(c(c1)C)C
ZINC03102859,O=C(Cc1cccc(c1)Cl)NC1CCCCC1
ZINC03104100,Clc1ccc(cc1)S(=O)(=O)[N-]c1nc2ccccc2nc1Nc1cccc(c1)N
ZINC03104594,Fc1ccc(cc1F)c1nnc2c(c1)C(=O)c1c2cccc1
ZINC03108048,[O-]C(=O)[C@@H](Cn1ccc(=O)[nH]c1=O)[NH3+]
ZINC03108912,O=C(CNC(=O)c1cccs1)N/N=C/c1ccc(cc1)C(=O)[O-]
ZINC03109867,[O-]C(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)c1ccccc1Cl
ZINC03112462,O=C(CCC(=O)Nc1cccc(c1)Br)N/N=C/c1c2ccccc2cc2c1cccc2
ZINC03119736,CCCCNC(=O)Oc1ccc(cc1)c1nnsc1
ZINC03120110,N
ZINC03120342,CCCS(=O)(=O)c1cscc1NC(=O)CSCCS(=O)(=O)c1ccc(cc1)Cl
ZINC03120962,O=C(C(=O)c1c[nH]c2c1cccc2)NCc1ccccc1
ZINC03122867,O=S(=O)(Oc1ccc(cc1)OCc1ccccc1)/C=C/c1ccccc1
ZINC03122869,O=S(=O)(Oc1cccc(c1)Oc1ccccc1)/C=C/c1ccccc1
ZINC03123067,Cc1ccc(cc1)NCN1c2ccccc2C(=O)C1=O
ZINC03123706,CCCCC(=O)N([C@H]1C[C@@H](C)N(c2c1cccc2)C(=O)c1ccccc1)c1ccccc1
ZINC03123707,CCCCC(=O)N([C@@H]1C[C@@H](C)N(c2c1cccc2)C(=O)c1ccccc1)c1ccccc1
ZINC03123708,CCCCC(=O)N([C@H]1C[C@H](C)N(c2c1cccc2)C(=O)c1ccccc1)c1ccccc1
ZINC03128742,CCCCCc1ccc(cc1)C(=O)Nc1cccnc1
ZINC03130150,O=C(c1ccc2c(c1)C(=O)N(C2=O)c1cccc2c1cccc2)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
ZINC03130265,O=C1C(=O)c2c(N1CCN1c3ccccc3C(=O)C1=O)cccc2
ZINC03132327,O=C(C(=O)c1ccccc1)c1ccc(c(c1)[N+](=O)[O-])C
ZINC03133773,C=CCNC(=S)NNC(=O)c1cccn(c1=O)Cc1cccc(c1)Cl
ZINC03135687,O=C(Cc1cccc(c1)Cl)N/N=C/1\C(=O)Nc2c1cccc2
ZINC03137566,CC[C@@]1(C(=O)NC(=O)N=C1[O-])c1ccccc1
ZINC03138910,CN(C(=S)Nc1ccc(cc1)Br)C
ZINC03141002,COc1cc(ccc1OC)c1nc2ccccc2c2n1nc(n2)N
ZINC03142780,O=C(c1ccc2c(c1)C(=O)N(C2=O)c1ccccc1C(=O)[O-])c1ccc2c(c1)C(=O)N(C2=O)c1ccccc1C(=O)[O-]
ZINC03146695,COc1ccc(cc1)NS(=O)(=O)c1ccc(c2c1cccc2)NC(=O)c1ccccc1
ZINC03149586,O=C1Nc2c(C1=O)cc(cc2)Oc1ccc2c(c1)C(=O)C(=O)N2
ZINC03150673,CCc1ccc2c(c1)[C@]1(NN=C(S1)c1ccccc1)C(=O)N2
ZINC03152345,O=C(C(=O)c1ccc(c(c1)[N+](=O)[O-])Br)c1ccc(c(c1)[N+](=O)[O-])Br
ZINC03154141,Nc1nc2n(n1)c(nc1c2cccc1)c1ccccc1Br
ZINC03155930,O=C1C(=O)c2c3c1ccc(c3c(cc2)[N+](=O)[O-])[N+](=O)[O-]
ZINC03156573,COc1ccc(cc1)NC(=O)c1cc(Br)cc(c1O)Br
ZINC03157191,O=C(C(C(F)(F)F)C(F)(F)F)Nc1ccccc1C
ZINC03157274,CCCOc1ccc(cc1)Cc1cnc(nc1N)N
ZINC03157622,O=C1NC(=O)/C(=C/c2cccc(c2)[N+](=O)[O-])/C(=N1)[O-]
ZINC03157772,O=C(c1ccccn1)Nc1cccc(c1)C(F)(F)F
ZINC03158095,[O-]C(=O)Cc1cc(=O)oc2c1c1ccccc1cc2
ZINC03164350,C[NH+]1CCC(=CC1)C(=O)C
ZINC03165608,N
ZINC03171364,O=C1C[N+]2(C)CCC1CC2
ZINC03173766,O[C@@H]1CCCC[C@@H]1[NH+]1CCC(CC1)c1ccccc1
ZINC03185216,[O-]C(=O)c1cc(ccc1C(=O)[O-])Sc1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-]
ZINC03185886,O=C(c1ccccc1)Nc1cc(nn1c1ccccc1)c1ccccc1
ZINC03188437,Brc1ccc2c(c1)/C(=C\C(=O)c1ccccc1)/C(=O)N2
ZINC03191876,CS(=O)(=O)[N-]c1ccc(cc1)S(=O)(=O)N
ZINC03194801,O=C([C@H]1[C@H]2C=C[C@@H]([C@@H]1C(=O)[O-])O2)Nc1cccc(c1)C(=O)[O-]
ZINC03199703,CCOC(=O)[C@H](C1=C(Cl)C(=O)c2c(C1=O)cccc2)C(=O)C
ZINC03201907,COc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)[NH+](CC1)C
ZINC03202988,COc1ccc(cc1)CCNC(=O)C(=O)c1c[nH]c2c1cccc2
ZINC03203426,[NH3+][C@@H](C(=O)N1CCCC1)C(C)C
ZINC03203900,O=C(N1c2ccccc2Sc2c1cccc2)/C=C/c1ccccc1
ZINC03206636,O=C(Nc1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)O)COc1ccccc1
ZINC03242873,O=C(O[C@H](C(=O)Nc1cc(ccc1Cl)C(F)(F)F)c1ccccc1)CNC(=O)c1ccccc1
ZINC03242874,O=C(O[C@@H](C(=O)Nc1cc(ccc1Cl)C(F)(F)F)c1ccccc1)CNC(=O)c1ccccc1
ZINC03245914,Fc1ccc(cc1)CSc1nnc(s1)NC(=O)c1ccccc1Cl
ZINC03249673,N
ZINC03252138,CCN1C(=S)SC(=O)C1=c1cc(C)n(c(c1)C)Cc1ccco1
ZINC03260373,COc1ccc(cc1)CC(=O)Nc1sccc1C(=O)N
ZINC03261368,Fc1cccc(c1)/C=N/N=C/c1cccc(c1)F
ZINC03262621,O=C1Nc2c(/C/1=C/c1ccc(cc1)N1CCOCC1)cccc2
ZINC03267994,[O-]C(=O)/C=C/C(=O)c1ccc(c(c1)F)F
ZINC03268277,O=C1NC(=O)[C@]2(N1)CCOc1c2cccc1
ZINC03268279,O=C1NC(=O)[C@@]2(N1)CCOc1c2cccc1
ZINC03269660,O=C(C(=O)c1ccccc1)c1ccc(cc1)C(=O)[O-]
ZINC03276773,NC(=NS(=O)(=O)c1ccc(cc1)C)N
ZINC03276920,COc1ccc(cc1)CCN1C(=O)C=CC1=O
ZINC03280663,O=C1Nc2c(/C/1=C/c1ccc(cc1)N1CCOCC1)cc(cc2)Cl
ZINC03285122,COc1ccc(cc1)c1cs/c(=N\S(=O)(=O)c2ccc(cc2)C)/[nH]1
ZINC03289414,S=C(NC1CCCCC1)N/N=C/c1ccccc1C(=O)[O-]
ZINC03311689,O=C(C(=O)c1ccccc1)c1ccc(c(c1)C)C
ZINC03326915,COc1ccc(cc1Cl)NC(=O)c1ccccn1
ZINC03331176,COc1cc(ccc1OC)NC(=O)c1ccccn1
ZINC03331412,O[C@@H](C[NH2+]C(C)(C)C)CON=C1c2ccccc2c2c1cccc2
ZINC03331413,O[C@H](C[NH2+]C(C)(C)C)CON=C1c2ccccc2c2c1cccc2
ZINC03336595,Clc1cccc(c1)CNc1nc(nc2c1cccc2)c1ccccc1
ZINC03339892,Clc1ccc(cc1)CNc1nc(nc2c1cccc2)c1ccccc1
ZINC03343726,Fc1cccc(c1)S(=O)(=O)N1CCN(CC1)S(=O)(=O)c1ccc2c(c1)OCCO2
ZINC03348213,Clc1ccccc1CNc1nc(nc2c1cccc2)c1ccccc1
ZINC03350769,CCOC(=O)c1ccc(cc1)n1sc2c(c1=O)cccc2
ZINC03354760,c1ccc(cc1)c1nc(NCc2cccs2)c2c(n1)cccc2
ZINC03356651,O=C1C[C@H]2C([C@@]1(CC2)CS(=O)(=O)NCc1ccc(cc1)S(=O)(=O)N)(C)C
ZINC03356652,O=C1C[C@@H]2C([C@]1(CC2)CS(=O)(=O)NCc1ccc(cc1)S(=O)(=O)N)(C)C
ZINC03359263,N
ZINC03363307,COc1ccccc1N1CC[NH+](CC1)CCCOc1ccc(cc1)F
ZINC03363856,CC([C@@H](C(=O)NC[C@H]([NH+]1CCCCC1)c1ccco1)NC(=O)c1ccco1)C
ZINC03363859,CC([C@H](C(=O)NC[C@H]([NH+]1CCCCC1)c1ccco1)NC(=O)c1ccco1)C
ZINC03363862,CC([C@@H](C(=O)NC[C@@H]([NH+]1CCCCC1)c1ccco1)NC(=O)c1ccco1)C
ZINC03363866,CC([C@H](C(=O)NC[C@@H]([NH+]1CCCCC1)c1ccco1)NC(=O)c1ccco1)C
ZINC03369679,CSCC[C@@H](C(=O)[O-])NC(=O)c1ccccc1Br
ZINC03377215,O=C(Nc1sc2c(c1C(=O)N)CCC2)CN1C(=O)CCC1=O
ZINC03453546,c1ccc(cc1)CNc1nc(nc2c1cccc2)c1cccs1
ZINC03453620,O=C(c1sc(c(c1)Br)Br)NCCCn1cc[nH+]c1
ZINC03525495,S=C(NC1CCCCC1)N/N=C/c1ccccc1O
ZINC03532816,O=C([C@H]1CCCCN1S(=O)(=O)c1ccccc1)NCc1ccccc1
ZINC03532817,O=C([C@@H]1CCCCN1S(=O)(=O)c1ccccc1)NCc1ccccc1
ZINC03562014,COc1cccc(c1)C(=O)Nc1scc(n1)C
ZINC03581056,NC1=NC(N(C(=N1)N)OCCCOc1cc(Cl)c(cc1Cl)Cl)(C)C
ZINC03581087,[O-]C(=O)[C@@H](NS(=O)(=O)N)Cc1ccccc1
ZINC03581353,[O-]C(=O)CC[C@@H]([NH3+])C
ZINC03582665,[O-]C(=O)c1nc([nH]c(=O)c1O)c1sccc1N
ZINC03583890,[O-]C(=O)c1nc([nH]c(=O)c1O)c1ccccc1
ZINC03588816,[O-]c1noc2c1cccc2
ZINC03589671,[O-]C(=O)c1cc(ccc1O)Cc1ccc(c(c1)C(=O)[O-])O
ZINC03590617,O=C1N(C)c2c(C1=O)cc(cc2)C(=O)[O-]
ZINC03593541,C[C@H](CN1c2ccccc2Sc2c1cccc2)O
ZINC03596259,CC(CCn1c([O-])c(C2=NS(=O)(=O)c3c([N-]2)cccc3)c(=O)c2c1cccc2)C
ZINC03596260,[O-]c1c(C2=NS(=O)(=O)c3c([N-]2)cccc3)c(=O)c2c(n1C)cccc2
ZINC03596264,CCCn1c([O-])c(C2=NS(=O)(=O)c3c([N-]2)cccc3)c(=O)c2c1cccc2
ZINC03598128,COc1cc2ccccc2cc1C(=O)NCc1ccc(cc1)Cl
ZINC03599025,Oc1cc(O)c(cc1C[C@@H]([NH3+])C)O
ZINC03599026,Oc1cc(O)c(cc1C[C@H]([NH3+])C)O
ZINC03600392,[O-]C(=O)CS(=O)(=O)c1ccc(cc1)c1ccccc1
ZINC03602061,C[NH+]1CCN(CC1)c1nc(Oc2ccccc2)c2c(n1)cccc2
ZINC03604280,CCCCCC(=O)/C=C/C=O
ZINC03607120,COc1c(N2CC[NH2+][C@@H](C2)C)c(F)cc2c1n(cc(c2=O)C(=O)[O-])C1CC1
ZINC03609144,COc1ccc(cc1)[C@@]1(O)c2ccccc2C2=[NH+]CCN12
ZINC03609145,COc1ccc(cc1)[C@]1(O)c2ccccc2C2=[NH+]CCN12
ZINC03610031,Clc1cccc(c1)[C@]1(O)N2CC[NH+]=C2c2c1cccc2
ZINC03610032,Clc1cccc(c1)[C@@]1(O)N2CC[NH+]=C2c2c1cccc2
ZINC03610392,Fc1ccc(cc1)[C@@]1(O)c2ccccc2C2=[NH+]CCN12
ZINC03610394,Fc1ccc(cc1)[C@]1(O)c2ccccc2C2=[NH+]CCN12
ZINC03612862,COc1cc(Cc2cnc(nc2N)N)c2c(c1OC)O[C@@H](C=C2)C1CC1
ZINC03612873,CC[C@@]1(Cc2c(C1)ccc(c2)F)c1c[nH]cn1
ZINC03613329,O=C(Cc1cccs1)NC1CC[NH+](CC1)Cc1ccccc1
ZINC03614431,O[C@]1(c2ccc(cc2)C(F)(F)F)c2ccccc2C2=[NH+]CCN12
ZINC03614435,O[C@@]1(c2ccc(cc2)C(F)(F)F)c2ccccc2C2=[NH+]CCN12
ZINC03614841,Clc1ccc(cc1Cl)[C@@]1(O)c2ccccc2C2=[NH+]CCN12
ZINC03614844,Clc1ccc(cc1Cl)[C@]1(O)c2ccccc2C2=[NH+]CCN12
ZINC03616630,Oc1ccc(cc1)[C@@H]([C@H]([NH+]1CCC(CC1)Cc1ccccc1)C)O
ZINC03620786,C1CCC(CC1)Nc1nc(Nc2ccc(cc2)N2CCOCC2)nc2c1nc[nH]2
ZINC03625134,OCCNc1nc(Nc2cccc(c2)C)nc(n1)N1CCCC1
ZINC03626195,O=C1Cc2ccccc2C(=O)N1O
ZINC03626312,O=C(Nc1ccc2c(c1)c(C)cc([nH+]2)N1CCCCC1)COc1ccc(cc1Cl)Cl
ZINC03626882,COc1ccc(cc1)N1C2=C([C@@](C1=O)(c1c(C)[nH]n(c1=O)c1ccccc1)C(F)(F)F)C(=O)CC(C2)(C)C
ZINC03626883,COc1ccc(cc1)N1C2=C([C@](C1=O)(c1c(C)[nH]n(c1=O)c1ccccc1)C(F)(F)F)C(=O)CC(C2)(C)C
ZINC03627988,O=C(C(=O)c1c([nH]c2c1cccc2)c1ccccc1)N1CCCCC1
ZINC03628257,O=C1NCCn2c3c1cccc3cc2
ZINC03630922,CCCCc1ccc(cc1O)O
ZINC03630928,O[C@@H](C[NH2+]C(C)C)COc1ccc(cc1)c1ccccc1
ZINC03630929,O[C@H](C[NH2+]C(C)C)COc1ccc(cc1)c1ccccc1
ZINC03632416,O[C@]1(c2ccccc2)c2ccccc2C2=[NH+]CCN12
ZINC03632418,O[C@@]1(c2ccccc2)c2ccccc2C2=[NH+]CCN12
ZINC03632919,CCCc1ccc(cc1)C[C@H]([NH2+]C)C
ZINC03632921,CCCc1ccc(cc1)C[C@@H]([NH2+]C)C
ZINC03633221,CCN(C(=S)[S-])CC
ZINC03633590,Clc1cccc(c1)Nc1ccnc(n1)N
ZINC03635492,Brc1ccc(cc1)CNC(=O)C(=O)c1c[nH]c2c1cccc2
ZINC03635496,CCCCNC(=O)C(=O)c1c[nH]c2c1cccc2
ZINC03637289,Oc1ccc(cc1)/C=C/1\COc2c(C1=O)cccc2
ZINC03638105,COC(=O)C1=CCC[NH2+]C1
ZINC03639353,C[C@@H](Cc1ccccc1)[NH2+]CC
ZINC03639394,CN(C(=O)c1ccccc1)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)O
ZINC03639948,[O-]C(=O)CN1C(=S)S/C(=C\c2ccc(o2)c2cc(ccc2Cl)C(F)(F)F)/C1=O
ZINC03641317,C(CCNc1c2CCCCc2[nH+]c2c1cccc2)CCCNc1c2CCCCc2[nH+]c2c1cccc2
ZINC03642651,C[NH+](CC
ZINC03643214,[O-]C(=O)C1=CCC[NH+](C1)CCOC(c1ccc(cc1)C(F)(F)F)c1ccc(cc1)C(F)(F)F
ZINC03644203,COC([C@H](C(=O)[O-])Oc1nc(C)cc(n1)C)(c1ccccc1)c1ccccc1
ZINC03647690,C([NH3+])[C@@H]1CC(=O)NO1
ZINC03649803,O=C(C1CCCCC1)Nc1ccc2c(c1)c(C)cc([nH+]2)N1CCOCC1
ZINC03650178,CC1CCC(CC1)C(=O)Nc1ccc2c(c1)c(C)cc([nH+]2)N1CCN(CC1)c1ncccn1
ZINC03650259,CCC[NH+]([C@H]1CCc2c(C1)c(OC)ccc2)CCC
ZINC03650260,CCC[NH+]([C@@H]1CCc2c(C1)c(OC)ccc2)CCC
ZINC03651379,COc1ccc(cc1OC1CCCC1)[C@@H]1CC(=O)N(C1)Cc1ccc(cc1)Br
ZINC03653374,Br/C=C/c1cn(c(=O)[nH]c1=O)[C@@H]1O[C@@H]([C@H]([C@@H]1O)O)CO
ZINC03653378,Br/C=C/c1cn([C@H]2C[C@@H]([C@H](O2)CO)O)c(=O)[nH]c1=O
ZINC03658930,Oc1ccc2c(c1)oc(=O)c(c2)c1scc(n1)c1cc2ccccc2oc1=O
ZINC03666293,CCc1ccc(cc1)N1[C@H](Nc2c(C1=O)cccc2)c1ccc(cc1)OCC(C)C
ZINC03666294,CCc1ccc(cc1)N1[C@@H](Nc2c(C1=O)cccc2)c1ccc(cc1)OCC(C)C
ZINC03671450,[O-]C(=O)C1CCN(CC1)c1scc(n1)c1ccc(cc1)Br
ZINC03675784,COc1ccc(cc1)c1[nH]c2c(c1C=O)cccc2
ZINC03716177,C1[NH2+]CCN(C1)c1ccc2c(c1)cccc2
ZINC03716178,O=S(=O)(c1ccccc1)c1ccc(cc1)N1CC[NH2+]CC1
ZINC03716182,CC(c1ccccc1N1CC[NH2+]CC1)C
ZINC03774999,COCCOC[C@@H](C(=O)Oc1ccc2c(c1)CCC2)CC1(CCCC1)C(=O)NC1CCC(CC1)C(=O)[O-]
ZINC03775000,COCCOC[C@@H](C(=O)[O-])CC1(CCCC1)C(=O)NC1CCC(CC1)C(=O)[O-]
ZINC03775013,CCCc1cn([C@H]2C[C@@H]([C@H](O2)CO)O)c(=O)[nH]c1=O
ZINC03775140,CO[C@H]1C[NH+](CCCOc2ccc(cc2)F)CC[C@H]1NC(=O)c1cc(Cl)c(cc1OC)N
ZINC03775575,O=Cc1c(O)c(O)c(c2c1c(O)c(c(c2)C)c1c(C)cc2c(c1O)c(C=O)c(c(c2C(C)C)O)O)C(C)C
ZINC03775883,SC[C@@H]1NC(=O)N[C@@H](C1)C(=O)[O-]
ZINC03776165,O[C@@H]1CCCc2c1[nH+]c1ccccc1c2N
ZINC03776578,COC(=O)[C@]1(O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c1c1n2c2ccccc2c1c1c3CNC1=O
ZINC03776592,CC
ZINC03776693,CCN1C(=C(C(=O)OC(C)C)[C@@H](C(=C1C(=O)[O-])C(=O)[O-])c1ccccc1Cl)C
